feature,importance,std,family
prosody_f3_median,0.0005952380952380931,0.0009411540655263,prosody
mfcc_06_mean,0.0005952380952380931,0.0012626906806902588,mfcc
mfcc_d1_17_mean,0.0005828373015873412,0.001032696520174708,mfcc
mfcc_14_mean,0.0005580357142857539,0.0009655911241602244,mfcc
spectral_flux_mean,0.0005580357142857262,0.0009423787297600845,spectral
mfcc_d1_08_mean,0.0005332341269841945,0.0011146237303803143,mfcc
prosody_f1_median,0.000533234126984139,0.0014029348398579562,prosody
mfcc_d2_05_std,0.000520833333333387,0.001344557159566451,mfcc
prosody_f5_std,0.0005208333333333731,0.001494488580871334,prosody
mfcc_d2_09_std,0.0005208333333333592,0.001987689014909658,mfcc
mfcc_00_min,0.0005208333333333454,0.0008842035451377079,mfcc
chroma_11_mean,0.0005208333333333315,0.0011693626224331588,chroma
spectral_rms_kurt,0.0005208333333333315,0.0008645052112070096,spectral
spectral_zcr_skew,0.0005208333333333315,0.00046465758916654584,spectral
spectral_slope_skew,0.0005208333333333315,0.0012066424657906842,spectral
prosody_f2_mean,0.0005208333333333315,0.0010496083318203746,prosody
chroma_07_mean,0.0005084325396825379,0.0014405751713719257,chroma
mfcc_08_mean,0.0004960317460317581,0.001901814435781807,mfcc
spectral_band_500_1000_mean,0.0004960317460317443,0.0009306380475840105,spectral
spectral_centroid_std,0.0004836309523809923,0.00104218323831592,spectral
mfcc_d2_10_std,0.0004836309523809784,0.0011085366246579445,mfcc
mfcc_10_min,0.00048363095238095066,0.001953784296005591,mfcc
spectral_zcr_median,0.0004712301587301987,0.001562893626407583,spectral
chroma_03_mean,0.0004712301587301848,0.0011735633099524887,chroma
mfcc_d1_15_std,0.0004712301587301848,0.0009817795343694733,mfcc
spectral_slope_iqr,0.00047123015873017093,0.0009276589389516361,spectral
mfcc_14_min,0.0004588293650793773,0.0015020325335293946,mfcc
mfcc_d1_05_mean,0.0004464285714285837,0.0011569348997708965,mfcc
mfcc_d2_16_std,0.00044642857142856984,0.0009293151783330916,mfcc
spectral_rolloff85_kurt,0.00044642857142856984,0.0008803690153422017,spectral
spectral_rolloff85_std,0.00044642857142856984,0.0003937129927179436,spectral
spectral_contrast_5_std,0.0004216269841270104,0.0019901631892172375,spectral
prosody_voiced_rate_per_s,0.0004092261904762168,0.002736026534412854,prosody
spectral_rms_min,0.00039682539682542317,0.001486440879342427,spectral
mfcc_15_std,0.00039682539682542317,0.0008969812162710935,mfcc
mfcc_18_min,0.00037202380952384984,0.0018297790199824197,mfcc
mfcc_16_std,0.0003720238095238082,0.0010704981078822997,mfcc
