emotion,feature,importance,family
DIS,spectral_rolloff95_median,0.004654290620237589,spectral
DIS,spectral_rolloff95_iqr,0.02883489616215229,spectral
DIS,spectral_rolloff95_skew,0.009495445527136326,spectral
DIS,spectral_rolloff95_kurt,0.005273869726806879,spectral
DIS,spectral_flatness_mean,0.006760916672646999,spectral
DIS,spectral_flatness_std,0.011810224503278732,spectral
DIS,spectral_flatness_min,0.006421768572181463,spectral
DIS,spectral_flatness_max,0.012470990419387817,spectral
DIS,spectral_flatness_median,0.006316822953522205,spectral
DIS,spectral_flatness_iqr,0.003919954877346754,spectral
DIS,spectral_flatness_skew,0.008241640403866768,spectral
DIS,spectral_flatness_kurt,0.011924004182219505,spectral
DIS,spectral_zcr_mean,0.0052247061394155025,spectral
DIS,spectral_zcr_std,0.011259932070970535,spectral
DIS,spectral_zcr_min,0.0047910683788359165,spectral
DIS,spectral_zcr_max,0.007066670339554548,spectral
DIS,spectral_zcr_median,0.01245545968413353,spectral
DIS,spectral_zcr_iqr,0.005909349303692579,spectral
DIS,spectral_zcr_skew,0.004719060380011797,spectral
DIS,spectral_zcr_kurt,0.010131310671567917,spectral
DIS,spectral_rms_mean,0.01345166563987732,spectral
DIS,spectral_rms_std,0.010148131288588047,spectral
DIS,spectral_rms_min,0.017092175781726837,spectral
DIS,spectral_rms_max,0.014005971141159534,spectral
DIS,spectral_rms_median,0.016782047227025032,spectral
DIS,spectral_rms_iqr,0.018885500729084015,spectral
DIS,spectral_rms_skew,0.006138698197901249,spectral
DIS,spectral_rms_kurt,0.010457795113325119,spectral
DIS,spectral_flux_mean,0.009505409747362137,spectral
DIS,spectral_flux_std,0.017236407846212387,spectral
DIS,spectral_flux_min,0.01162152923643589,spectral
DIS,spectral_flux_max,0.010743677616119385,spectral
DIS,spectral_flux_median,0.009455166757106781,spectral
DIS,spectral_flux_iqr,0.027684157714247704,spectral
DIS,spectral_flux_skew,0.01130242645740509,spectral
DIS,spectral_flux_kurt,0.014359969645738602,spectral
DIS,spectral_entropy_mean,0.04584972560405731,spectral
DIS,spectral_entropy_std,0.024781040847301483,spectral
DIS,spectral_entropy_min,0.02248470112681389,spectral
DIS,spectral_entropy_max,0.02164890617132187,spectral
DIS,spectral_entropy_median,0.06775770336389542,spectral
DIS,spectral_entropy_iqr,0.02961336076259613,spectral
DIS,spectral_entropy_skew,0.015839366242289543,spectral
DIS,spectral_entropy_kurt,0.014084935188293457,spectral
DIS,spectral_slope_mean,0.017247481271624565,spectral
DIS,spectral_slope_std,0.007798428647220135,spectral
DIS,spectral_slope_min,0.01327180303633213,spectral
