feature,importance,kind,family
mfcc_d1_09_mean,0.0016114907901660569,impurity/gain,mfcc
mfcc_03_median,0.0016097247977086527,impurity/gain,mfcc
spectral_bandwidth_max,0.001608275924664515,impurity/gain,spectral
mfcc_d2_10_mean,0.001608113346182318,impurity/gain,mfcc
mfcc_06_min,0.0015993225364540104,impurity/gain,mfcc
mfcc_d2_11_mean,0.0015977979046553773,impurity/gain,mfcc
spectral_rms_max,0.0015966237360139216,impurity/gain,spectral
mfcc_17_min,0.0015963540410339303,impurity/gain,mfcc
prosody_hnr_std,0.0015954821830981329,impurity/gain,prosody
mfcc_11_iqr,0.0015936751375695112,impurity/gain,mfcc
chroma_06_mean,0.0015932476344383295,impurity/gain,chroma
spectral_entropy_kurt,0.0015928892371360464,impurity/gain,spectral
chroma_06_std,0.0015903440438113027,impurity/gain,chroma
mfcc_18_skew,0.0015897943400961943,impurity/gain,mfcc
prosody_shimmer_apq11,0.0015890619842887333,impurity/gain,prosody
mfcc_15_mean,0.0015876169447515403,impurity/gain,mfcc
mfcc_15_median,0.0015874293211679306,impurity/gain,mfcc
mfcc_d1_05_mean,0.0015871078518645068,impurity/gain,mfcc
mfcc_17_kurt,0.0015871024438414742,impurity/gain,mfcc
mfcc_d1_19_mean,0.0015857620353409664,impurity/gain,mfcc
spectral_rolloff95_kurt,0.0015853623741716872,impurity/gain,spectral
spectral_rolloff95_skew,0.0015843052897768605,impurity/gain,spectral
mfcc_03_kurt,0.0015830268551987163,impurity/gain,mfcc
mfcc_d1_08_mean,0.001582059250596781,impurity/gain,mfcc
mfcc_14_min,0.0015802917210956762,impurity/gain,mfcc
mfcc_d1_15_mean,0.0015798457763831753,impurity/gain,mfcc
mfcc_14_median,0.0015792324488062574,impurity/gain,mfcc
mfcc_13_iqr,0.0015783532454167958,impurity/gain,mfcc
spectral_flux_skew,0.0015721557736467304,impurity/gain,spectral
mfcc_13_kurt,0.0015711918233564522,impurity/gain,mfcc
spectral_bandwidth_median,0.0015701162956856195,impurity/gain,spectral
spectral_flux_kurt,0.0015654161063205154,impurity/gain,spectral
spectral_contrast_3_std,0.0015591286857697545,impurity/gain,spectral
spectral_rms_skew,0.0015573057233022295,impurity/gain,spectral
mfcc_15_skew,0.0015548734510695372,impurity/gain,mfcc
spectral_slope_kurt,0.0015545241574358717,impurity/gain,spectral
prosody_f2_median,0.0015539789996593472,impurity/gain,prosody
prosody_f4_median,0.0015525555149152992,impurity/gain,prosody
mfcc_d2_13_mean,0.001548436913127442,impurity/gain,mfcc
mfcc_d2_14_mean,0.0015454241311517996,impurity/gain,mfcc
mfcc_01_skew,0.001541216092008397,impurity/gain,mfcc
chroma_05_mean,0.0015334867550845352,impurity/gain,chroma
mfcc_09_kurt,0.0015287325358748565,impurity/gain,mfcc
mfcc_d2_18_mean,0.0015139178963943817,impurity/gain,mfcc
mfcc_07_skew,0.0015093519108989055,impurity/gain,mfcc
chroma_04_mean,0.0015084021690688356,impurity/gain,chroma
mfcc_d2_01_mean,0.0015058337679822308,impurity/gain,mfcc
spectral_slope_max,0.0015039978166160866,impurity/gain,spectral
prosody_f1_std,0.0014957312748398418,impurity/gain,prosody
mfcc_01_mean,0.0014867977467755806,impurity/gain,mfcc
spectral_rms_kurt,0.0014852473626428117,impurity/gain,spectral
mfcc_d2_17_mean,0.001482689626658776,impurity/gain,mfcc
spectral_zcr_kurt,0.0014749357294979,impurity/gain,spectral
spectral_zcr_skew,0.0014637193032469176,impurity/gain,spectral
mfcc_16_median,0.0014625154497267692,impurity/gain,mfcc
spectral_flatness_iqr,0.0014577016628099626,impurity/gain,spectral
spectral_flatness_median,0.0014576697327305433,impurity/gain,spectral
spectral_centroid_skew,0.0014573118873147065,impurity/gain,spectral
spectral_flatness_kurt,0.0014535365094694927,impurity/gain,spectral
spectral_bandwidth_kurt,0.0014528908306554213,impurity/gain,spectral
spectral_bandwidth_skew,0.001441322997503673,impurity/gain,spectral
mfcc_06_kurt,0.001437929935898967,impurity/gain,mfcc
mfcc_01_kurt,0.0014367436569414076,impurity/gain,mfcc
spectral_band_5000_6000_mean,0.0014296865543982535,impurity/gain,spectral
mfcc_07_kurt,0.0014285100018868139,impurity/gain,mfcc
spectral_flatness_std,0.0014187948636696904,impurity/gain,spectral
spectral_flatness_skew,0.0014138134094648295,impurity/gain,spectral
spectral_rolloff85_kurt,0.0014091953870320239,impurity/gain,spectral
spectral_band_5000_6000_std,0.0014035215559260242,impurity/gain,spectral
prosody_f2_mean,0.0014012596148426895,impurity/gain,prosody
spectral_slope_skew,0.001384321636530595,impurity/gain,spectral
spectral_flatness_mean,0.001380741107360247,impurity/gain,spectral
spectral_centroid_std,0.0013773636395244392,impurity/gain,spectral
spectral_centroid_kurt,0.0013730774036834375,impurity/gain,spectral
spectral_rolloff85_skew,0.0013720788900183785,impurity/gain,spectral
spectral_zcr_std,0.0013420790588509926,impurity/gain,spectral
spectral_centroid_max,0.0013015847663159737,impurity/gain,spectral
spectral_bandwidth_std,0.0013004456503161086,impurity/gain,spectral
spectral_zcr_max,0.0013004360548119712,impurity/gain,spectral
spectral_band_6000_8000_std,0.001261483229624623,impurity/gain,spectral
spectral_rolloff95_max,0.001240142663968527,impurity/gain,spectral
spectral_rolloff85_max,0.0012372642406101094,impurity/gain,spectral
spectral_bandwidth_mean,0.0012247626312083635,impurity/gain,spectral
spectral_band_6000_8000_mean,0.001191262203777248,impurity/gain,spectral
spectral_hf_ratio_6000_std,0.0011687026286652756,impurity/gain,spectral
spectral_rolloff95_std,0.0011632573045047424,impurity/gain,spectral
spectral_rolloff85_std,0.0011547889664285742,impurity/gain,spectral
spectral_hf_ratio_6000_mean,0.0011499611914896526,impurity/gain,spectral
spectral_hf_ratio_4000_std,0.0011459448323811645,impurity/gain,spectral
spectral_hf_ratio_4000_mean,0.0010513117700412364,impurity/gain,spectral
spectral_zcr_min,0.00073422463182916,impurity/gain,spectral
