emotion,feature,importance,family
ANG,spectral_contrast_2_std,0.00046956902422372814,spectral
ANG,spectral_contrast_3_mean,0.0003700444281139584,spectral
ANG,spectral_contrast_3_std,0.0001847702478202357,spectral
ANG,spectral_contrast_4_mean,0.00016605792111431536,spectral
ANG,spectral_contrast_4_std,0.0002700618699731633,spectral
ANG,spectral_contrast_5_mean,0.002986887871436515,spectral
ANG,spectral_contrast_5_std,0.0010786419268885832,spectral
ANG,spectral_contrast_6_mean,0.00023388339675487925,spectral
ANG,spectral_contrast_6_std,0.0001461282744665156,spectral
ANG,mfcc_00_mean,0.004225072965668952,mfcc
ANG,mfcc_00_std,0.008117060278128724,mfcc
ANG,mfcc_00_min,0.00357205249510761,mfcc
ANG,mfcc_00_max,0.0007254243914739863,mfcc
ANG,mfcc_00_median,0.00046787565239953254,mfcc
ANG,mfcc_00_iqr,0.009710495970267316,mfcc
ANG,mfcc_00_skew,0.0005022443104288593,mfcc
ANG,mfcc_00_kurt,0.0006015332248175191,mfcc
ANG,mfcc_01_mean,0.00016206842437190399,mfcc
ANG,mfcc_01_std,0.0002741482691229787,mfcc
ANG,mfcc_01_min,0.000570347663794205,mfcc
ANG,mfcc_01_max,0.00019418749399476953,mfcc
ANG,mfcc_01_median,0.00011339901573822572,mfcc
ANG,mfcc_01_iqr,0.0002024944359504471,mfcc
ANG,mfcc_01_skew,0.00019150305548238882,mfcc
ANG,mfcc_01_kurt,0.00010715913657796596,mfcc
ANG,mfcc_02_mean,0.0009675489857413855,mfcc
ANG,mfcc_02_std,0.004755288263906142,mfcc
ANG,mfcc_02_min,0.0014106661919971056,mfcc
ANG,mfcc_02_max,0.0002509284174522517,mfcc
ANG,mfcc_02_median,0.0002297800708689173,mfcc
ANG,mfcc_02_iqr,0.0034432267179357184,mfcc
ANG,mfcc_02_skew,0.0004110847883619045,mfcc
ANG,mfcc_02_kurt,0.00015933891426694692,mfcc
ANG,mfcc_03_mean,0.00021070601322206533,mfcc
ANG,mfcc_03_std,0.002047038477718391,mfcc
ANG,mfcc_03_min,0.00047509988586369743,mfcc
ANG,mfcc_03_max,0.0020777470436941833,mfcc
ANG,mfcc_03_median,0.00015834876066006602,mfcc
ANG,mfcc_03_iqr,0.0007105520058485833,mfcc
ANG,mfcc_03_skew,0.0009521547276737542,mfcc
ANG,mfcc_03_kurt,0.00016207228646736654,mfcc
ANG,mfcc_04_mean,0.0023564918185157674,mfcc
ANG,mfcc_04_std,0.0013007341922865012,mfcc
ANG,mfcc_04_min,0.0017652384751493896,mfcc
ANG,mfcc_04_max,0.00022500076462653992,mfcc
ANG,mfcc_04_median,0.0014324066486127215,mfcc
ANG,mfcc_04_iqr,0.0010236515333660139,mfcc
ANG,mfcc_04_skew,0.00014470020027006414,mfcc
ANG,mfcc_04_kurt,0.0002200927630404861,mfcc
ANG,mfcc_05_mean,0.00028639490711140556,mfcc
ANG,mfcc_05_std,0.00047935400596960765,mfcc
ANG,mfcc_05_min,0.0004360069464213431,mfcc
ANG,mfcc_05_max,0.0002646171878616648,mfcc
ANG,mfcc_05_median,0.00029042016517624177,mfcc
ANG,mfcc_05_iqr,0.0003143852978625898,mfcc
ANG,mfcc_05_skew,0.00011383412469237748,mfcc
ANG,mfcc_05_kurt,0.0001450212111184844,mfcc
ANG,mfcc_06_mean,0.00028916314197373734,mfcc
ANG,mfcc_06_std,0.00018138542999881138,mfcc
ANG,mfcc_06_min,0.00018385220958054742,mfcc
ANG,mfcc_06_max,0.0005352620613854291,mfcc
ANG,mfcc_06_median,0.00023666771326670856,mfcc
ANG,mfcc_06_iqr,0.00018523119278019684,mfcc
ANG,mfcc_06_skew,0.00037348487287499835,mfcc
ANG,mfcc_06_kurt,0.00014964210059361462,mfcc
ANG,mfcc_07_mean,0.0003636272899638232,mfcc
ANG,mfcc_07_std,0.00033984309347815343,mfcc
ANG,mfcc_07_min,0.0002573489319029792,mfcc
ANG,mfcc_07_max,0.00014824119645707548,mfcc
ANG,mfcc_07_median,0.00027484225847359406,mfcc
ANG,mfcc_07_iqr,0.0003625085408610954,mfcc
ANG,mfcc_07_skew,0.00011481804471257124,mfcc
ANG,mfcc_07_kurt,0.00012605435579285892,mfcc
ANG,mfcc_08_mean,0.00016367872241999085,mfcc
ANG,mfcc_08_std,0.0005490530643258589,mfcc
ANG,mfcc_08_min,0.00029443223652528527,mfcc
ANG,mfcc_08_max,0.00019884499974219145,mfcc
ANG,mfcc_08_median,0.00024308751854237837,mfcc
ANG,mfcc_08_iqr,0.0001908564242952601,mfcc
ANG,mfcc_08_skew,0.00013196816147196432,mfcc
ANG,mfcc_08_kurt,0.00013948333078081182,mfcc
ANG,mfcc_09_mean,0.0006928226947558204,mfcc
ANG,mfcc_09_std,0.0003116939200606339,mfcc
ANG,mfcc_09_min,0.000492014554975839,mfcc
ANG,mfcc_09_max,0.0002398558384534756,mfcc
ANG,mfcc_09_median,0.00048825764839181563,mfcc
ANG,mfcc_09_iqr,0.00015075077055750588,mfcc
ANG,mfcc_09_skew,0.00018546181455712492,mfcc
ANG,mfcc_09_kurt,0.00013413378473433276,mfcc
ANG,mfcc_10_mean,0.00024534382022163706,mfcc
ANG,mfcc_10_std,0.00039566088136777015,mfcc
ANG,mfcc_10_min,0.0002195670522329263,mfcc
ANG,mfcc_10_max,0.0001487946863810426,mfcc
ANG,mfcc_10_median,0.000264660948442982,mfcc
ANG,mfcc_10_iqr,0.00021610172148851686,mfcc
ANG,mfcc_10_skew,0.00020113128459087385,mfcc
ANG,mfcc_10_kurt,0.0001329325524215503,mfcc
ANG,mfcc_11_mean,0.0002289487954945943,mfcc
ANG,mfcc_11_std,0.0003757653435312478,mfcc
ANG,mfcc_11_min,0.0001712878864452849,mfcc
ANG,mfcc_11_max,0.000290756071109718,mfcc
ANG,mfcc_11_median,0.0001627843808116262,mfcc
ANG,mfcc_11_iqr,0.00024616310792713384,mfcc
ANG,mfcc_11_skew,0.00021031177067687954,mfcc
ANG,mfcc_11_kurt,0.00013485993499845066,mfcc
ANG,mfcc_12_mean,0.00022058593363569903,mfcc
ANG,mfcc_12_std,0.00029193156046078184,mfcc
ANG,mfcc_12_min,0.00017546546043405582,mfcc
ANG,mfcc_12_max,0.0005341790289205778,mfcc
ANG,mfcc_12_median,0.0002152268931875712,mfcc
ANG,mfcc_12_iqr,0.00015915287807046304,mfcc
ANG,mfcc_12_skew,0.00036282585956946123,mfcc
ANG,mfcc_12_kurt,0.00016228228495958756,mfcc
ANG,mfcc_13_mean,0.0003026779173321637,mfcc
ANG,mfcc_13_std,0.0001510891889003148,mfcc
ANG,mfcc_13_min,0.00028096797934071624,mfcc
ANG,mfcc_13_max,0.0002738527112189848,mfcc
ANG,mfcc_13_median,0.00035105256390216213,mfcc
