feature,importance,std,family
mfcc_d2_13_mean,-0.001388888888888884,0.0013500814155717412,mfcc
spectral_centroid_std,-0.001388888888888884,0.0016228654798951156,spectral
mfcc_10_kurt,-0.001388888888888884,0.0014808022346861289,mfcc
prosody_f3_std,-0.0014087301587301538,0.0009968140227841608,prosody
prosody_n_voiced_segments,-0.0014285714285713791,0.0005042962312356348,prosody
mfcc_d2_09_mean,-0.0014285714285714236,0.0010378330817953948,mfcc
mfcc_17_max,-0.001448412698412671,0.0019975734839132405,mfcc
prosody_shimmer_apq11,-0.001468253968253963,0.0020851277230824767,prosody
chroma_05_std,-0.0014880952380952328,0.0019103341114144231,chroma
mfcc_09_min,-0.0014880952380952328,0.0004017550938753277,mfcc
spectral_contrast_3_mean,-0.0014880952380952328,0.00201659935670982,spectral
prosody_f2_bw_median,-0.0015873015873015595,0.002257026206438071,prosody
chroma_06_std,-0.0015873015873015817,0.003166532399588176,chroma
spectral_contrast_0_mean,-0.0016269841269841213,0.0011848411608598067,spectral
mfcc_11_mean,-0.0016666666666666386,0.002057569338997386,mfcc
spectral_flux_kurt,-0.0016865079365079305,0.0019277710796017581,spectral
spectral_band_500_1000_std,-0.0016865079365079305,0.0016742081833118184,spectral
mfcc_d2_06_mean,-0.001706349206349178,0.0012971396133874245,mfcc
prosody_hnr_mean,-0.0017261904761904701,0.0011596539044605083,prosody
mfcc_11_iqr,-0.0017460317460317176,0.0015066305957594857,mfcc
spectral_centroid_min,-0.0017460317460317397,0.0025889626083146025,spectral
mfcc_d1_16_mean,-0.001746031746031762,0.0040217622605673835,mfcc
mfcc_17_min,-0.0017658730158729874,0.0010543912901259315,mfcc
spectral_zcr_kurt,-0.0017658730158729874,0.002140099636705405,spectral
chroma_08_mean,-0.0017857142857142794,0.002403989084263636,chroma
mfcc_07_mean,-0.0017857142857142794,0.0022735359540684394,mfcc
mfcc_05_skew,-0.0018055555555555492,0.002649682544436923,mfcc
mfcc_d1_14_mean,-0.0018055555555555492,0.002353847035806869,mfcc
mfcc_d1_18_mean,-0.0018253968253967745,0.0013897389688760043,mfcc
mfcc_16_median,-0.0018650793650793584,0.001368040807614138,mfcc
spectral_hf_ratio_6000_std,-0.0018650793650793584,0.00278725706837932,spectral
spectral_band_6000_8000_std,-0.0018650793650793584,0.00278725706837932,spectral
chroma_09_mean,-0.001904761904761898,0.0012253490203686076,chroma
mfcc_d2_04_mean,-0.001904761904761898,0.0017762092712170874,mfcc
mfcc_d2_03_mean,-0.0019246031746031679,0.0014961422636118086,mfcc
spectral_contrast_5_std,-0.0019246031746031679,0.002277515055917729,spectral
mfcc_d2_12_std,-0.0019444444444444374,0.001677262238524443,mfcc
mfcc_03_mean,-0.0019642857142857075,0.001570345947413437,mfcc
chroma_01_std,-0.0020238095238095167,0.0018891973204234283,chroma
prosody_hnr_std,-0.0020436507936507863,0.0028913843225312386,prosody
mfcc_d1_12_mean,-0.002083333333333304,0.0009900773769741505,mfcc
spectral_slope_std,-0.0021230158730158656,0.003273869648317535,spectral
mfcc_18_max,-0.002142857142857091,0.0018061005631309936,mfcc
mfcc_15_std,-0.002142857142857113,0.001509241290137806,mfcc
mfcc_07_kurt,-0.002162698412698405,0.001646227659737418,mfcc
mfcc_d1_10_std,-0.002162698412698405,0.0015335645919793278,mfcc
spectral_slope_min,-0.002242063492063462,0.0014987712276207685,spectral
spectral_entropy_min,-0.0022619047619047315,0.0016628830825204024,spectral
mfcc_11_skew,-0.0022817460317460236,0.0022103210224815196,mfcc
mfcc_13_min,-0.0023015873015872932,0.0024075890971615014,mfcc
mfcc_03_median,-0.0023015873015872932,0.0016013760931730952,mfcc
mfcc_11_std,-0.0023214285714285633,0.0017731036200594294,mfcc
