feature,importance,std,family
spectral_contrast_1_mean,0.0021825396825396887,0.0030339144213041643,spectral
spectral_flatness_min,0.002182539682539675,0.00284602942217877,spectral
spectral_slope_median,0.00215773809523806,0.002381856433853984,spectral
mfcc_d2_00_mean,0.0021329365079365004,0.003009077557163303,mfcc
spectral_contrast_3_mean,0.0021205357142857068,0.00343980670417913,spectral
spectral_band_6000_8000_mean,0.0020957341269841195,0.0020586437983463744,spectral
mfcc_17_std,0.0020957341269841057,0.0050068348336934606,mfcc
mfcc_16_median,0.002083333333333326,0.0010534107431346838,mfcc
mfcc_d2_12_std,0.002070932539682546,0.002930971586505275,mfcc
mfcc_d2_09_std,0.0020585317460317387,0.0016760809205231045,mfcc
prosody_f3_bw_median,0.002046130952380945,0.0036121662168133836,prosody
mfcc_08_median,0.0020337301587301515,0.003207373642922054,mfcc
prosody_n_voiced_segments,0.0020213293650793995,0.003722201036371071,prosody
prosody_intensity_median,0.001984126984126963,0.00424012857337134,prosody
mfcc_08_iqr,0.001959325396825376,0.004332475981200253,mfcc
prosody_intensity_mean,0.0019469246031745824,0.004552138627808005,prosody
mfcc_d2_02_mean,0.0019345238095238165,0.0019853666762092844,mfcc
spectral_flatness_kurt,0.0019097222222222154,0.005055084322902302,spectral
mfcc_03_min,0.0019097222222222154,0.003370005513562043,mfcc
mfcc_04_min,0.0018601190476190133,0.003605625384750211,mfcc
spectral_band_3000_4000_std,0.0018477182539682196,0.003699990369555568,spectral
mfcc_09_std,0.0018229166666666602,0.003975668141987859,mfcc
mfcc_02_min,0.0017733134920634858,0.0031440108546976014,mfcc
mfcc_d2_13_std,0.0017733134920634858,0.0032201735692050522,mfcc
mfcc_d2_01_mean,0.0017609126984126922,0.0021540289228773267,mfcc
spectral_band_4000_5000_std,0.0017609126984126922,0.003105550934965053,spectral
prosody_f0_kurt,0.0017609126984126922,0.0026246361056846993,prosody
spectral_flux_max,0.001736111111111105,0.0028568155952344997,spectral
mfcc_06_median,0.001736111111111105,0.0033418700918058358,mfcc
spectral_band_500_1000_mean,0.0017113095238095039,0.004549654983991202,spectral
prosody_intensity_min,0.0016989087301587241,0.002062822729413504,prosody
mfcc_d1_11_mean,0.0016989087301587241,0.0015436373248637063,mfcc
mfcc_d2_15_std,0.001636904761904756,0.003024573654648034,mfcc
mfcc_18_max,0.001636904761904756,0.002063754371301056,mfcc
mfcc_18_mean,0.0016121031746031689,0.0033262803015806893,mfcc
spectral_contrast_4_mean,0.0015997023809523891,0.0026146272803791747,spectral
mfcc_d1_01_mean,0.0015997023809523753,0.002854419197205091,mfcc
mfcc_18_skew,0.0015376984126984072,0.0016331426223367331,mfcc
spectral_contrast_2_std,0.0015376984126983934,0.0028735611821349804,spectral
mfcc_13_std,0.0015004960317460264,0.0036586965002389786,mfcc
prosody_jitter_ppq5,0.0014260912698412787,0.00288847999999389,prosody
mfcc_16_kurt,0.0014012896825396776,0.0021945901433268913,mfcc
spectral_rms_max,0.0013888888888888562,0.002763123904207446,spectral
spectral_centroid_skew,0.0013640873015872967,0.004607424723580317,spectral
spectral_zcr_min,0.0013020833333333287,0.0026042552422578013,spectral
mfcc_19_median,0.0012400793650793607,0.002354975688585154,mfcc
mfcc_d2_07_std,0.0012028769841269799,0.002060435806634637,mfcc
spectral_entropy_skew,0.001202876984126966,0.003226661725317527,spectral
mfcc_d1_08_std,0.0011904761904761862,0.0031993086302771908,mfcc
spectral_slope_mean,0.0011780753968253926,0.0035556991790343605,spectral
mfcc_15_min,0.001103670634920631,0.0027659886148299543,mfcc
mfcc_12_kurt,0.0010664682539682502,0.0022484796783343525,mfcc
mfcc_d2_08_std,0.0010540674603174566,0.002590756999662824,mfcc
spectral_rolloff95_min,0.0010292658730158694,0.002193749116191611,spectral
mfcc_03_kurt,0.0010168650793650758,0.001034258901884572,mfcc
mfcc_d1_09_mean,0.0010168650793650758,0.0011735633099524741,mfcc
spectral_slope_min,0.0010044642857142821,0.0019868765051320758,spectral
spectral_hf_ratio_6000_mean,0.0009672619047618874,0.0018788737069959133,spectral
mfcc_15_kurt,0.0009548611111111077,0.0029016532241494235,mfcc
mfcc_10_iqr,0.0009300595238095205,0.00295833661858535,mfcc
spectral_flatness_iqr,0.0009052579365079333,0.004288720854154759,spectral
spectral_rolloff95_skew,0.0008928571428571536,0.00420106970639677,spectral
mfcc_14_mean,0.0008556547619047727,0.005857363626596789,mfcc
