feature,importance,family
mfcc_d2_07_mean,0.09756463,mfcc
mfcc_01_skew,0.097371325,mfcc
mfcc_01_max,0.09729251,mfcc
mfcc_00_mean,0.09715928,mfcc
spectral_flatness_median,0.09712743,spectral
chroma_06_std,0.09710776,chroma
mfcc_19_std,0.09683416,mfcc
mfcc_09_max,0.09650329,mfcc
prosody_f1_mean,0.09649263,prosody
mfcc_d2_03_mean,0.096309766,mfcc
mfcc_06_mean,0.09625456,mfcc
mfcc_d2_11_std,0.09579819,mfcc
chroma_10_std,0.0955255,chroma
prosody_f0_std,0.09535727,prosody
mfcc_04_min,0.09506224,mfcc
mfcc_16_std,0.09487653,mfcc
mfcc_12_std,0.09446797,mfcc
chroma_01_std,0.09441011,chroma
mfcc_06_kurt,0.09436547,mfcc
mfcc_01_min,0.09397659,mfcc
mfcc_05_min,0.093537256,mfcc
prosody_f3_std,0.09352005,prosody
spectral_flux_max,0.09345722,spectral
mfcc_d2_02_mean,0.093245946,mfcc
spectral_rolloff95_iqr,0.09322332,spectral
mfcc_d1_07_std,0.09317892,mfcc
spectral_slope_iqr,0.09298752,spectral
mfcc_11_skew,0.09277162,mfcc
prosody_f0_max,0.09265521,prosody
mfcc_19_iqr,0.09233168,mfcc
mfcc_05_max,0.09190594,mfcc
mfcc_d1_04_mean,0.09190014,mfcc
mfcc_00_min,0.09157689,mfcc
mfcc_d1_15_std,0.09153347,mfcc
mfcc_d2_15_mean,0.09143434,mfcc
mfcc_d2_13_mean,0.09132055,mfcc
mfcc_d2_12_std,0.09054601,mfcc
spectral_contrast_5_mean,0.09053349,spectral
mfcc_18_min,0.090083435,mfcc
prosody_f5_std,0.08985049,prosody
mfcc_d2_07_std,0.08975107,mfcc
mfcc_d1_08_std,0.08948042,mfcc
prosody_intensity_mean,0.08920808,prosody
mfcc_13_max,0.08898249,mfcc
mfcc_13_median,0.08896362,mfcc
mfcc_15_min,0.08890083,mfcc
prosody_jitter_rap,0.08815373,prosody
prosody_f3_mean,0.08779025,prosody
chroma_03_std,0.08777708,chroma
spectral_contrast_0_std,0.08746696,spectral
mfcc_d2_06_std,0.08739773,mfcc
spectral_flux_iqr,0.08711714,spectral
mfcc_d2_14_mean,0.087055065,mfcc
mfcc_17_mean,0.08699718,mfcc
mfcc_16_iqr,0.086734764,mfcc
mfcc_07_median,0.08643951,mfcc
mfcc_08_mean,0.086160265,mfcc
mfcc_19_max,0.086061746,mfcc
mfcc_03_median,0.08570713,mfcc
mfcc_06_iqr,0.08550052,mfcc
mfcc_05_kurt,0.08512256,mfcc
prosody_f5_mean,0.08505828,prosody
chroma_00_mean,0.08488926,chroma
spectral_zcr_kurt,0.08428065,spectral
prosody_f4_std,0.08390656,prosody
spectral_rolloff95_max,0.0838602,spectral
prosody_intensity_skew,0.08356884,prosody
mfcc_d1_14_mean,0.08352818,mfcc
mfcc_14_mean,0.08336789,mfcc
spectral_rolloff85_median,0.08336451,spectral
mfcc_18_std,0.083335444,mfcc
mfcc_14_skew,0.08320501,mfcc
mfcc_d2_18_std,0.08296441,mfcc
prosody_shimmer_local,0.08284686,prosody
spectral_flux_median,0.082741015,spectral
mfcc_04_skew,0.08260817,mfcc
mfcc_05_skew,0.0823588,mfcc
mfcc_16_kurt,0.08235205,mfcc
mfcc_06_max,0.0816851,mfcc
chroma_08_mean,0.08162074,chroma
mfcc_d2_02_std,0.08158685,mfcc
spectral_entropy_min,0.08118458,spectral
mfcc_14_kurt,0.08111769,mfcc
spectral_zcr_min,0.08110681,spectral
peak_amplitude,0.080898225,other
mfcc_d2_19_mean,0.08077246,mfcc
mfcc_07_iqr,0.080756254,mfcc
mfcc_08_skew,0.08062901,mfcc
mfcc_11_kurt,0.08062509,mfcc
mfcc_d2_17_std,0.08051289,mfcc
mfcc_17_min,0.080317,mfcc
spectral_entropy_max,0.079411484,spectral
spectral_contrast_6_std,0.079389,spectral
mfcc_17_std,0.07937994,mfcc
spectral_centroid_max,0.07927658,spectral
mfcc_17_kurt,0.07922763,mfcc
chroma_11_std,0.07904332,chroma
mfcc_d1_14_std,0.07903877,mfcc
mfcc_02_kurt,0.07882186,mfcc
prosody_f2_bw_median,0.07848403,prosody
prosody_jitter_ppq5,0.07826899,prosody
mfcc_08_max,0.07814969,mfcc
mfcc_19_mean,0.0781294,mfcc
mfcc_12_min,0.078029506,mfcc
mfcc_11_median,0.077864364,mfcc
mfcc_15_median,0.077465214,mfcc
mfcc_d2_16_mean,0.07731791,mfcc
spectral_contrast_3_mean,0.07715878,spectral
mfcc_14_median,0.07701114,mfcc
mfcc_d2_16_std,0.07698849,mfcc
mfcc_d1_13_std,0.07697617,mfcc
spectral_bandwidth_iqr,0.07688956,spectral
prosody_jitter_ddp,0.07685531,prosody
spectral_centroid_median,0.076733366,spectral
mfcc_02_skew,0.07671129,mfcc
mfcc_d2_09_std,0.07662683,mfcc
mfcc_07_kurt,0.076390155,mfcc
mfcc_09_min,0.076229505,mfcc
mfcc_12_iqr,0.07615611,mfcc
mfcc_12_mean,0.07615293,mfcc
mfcc_d1_06_std,0.075594015,mfcc
mfcc_d2_13_std,0.07547922,mfcc
mfcc_03_mean,0.07541147,mfcc
mfcc_02_max,0.075213164,mfcc
mfcc_19_median,0.074996926,mfcc
spectral_slope_kurt,0.07494118,spectral
spectral_contrast_4_mean,0.07477917,spectral
mfcc_d2_04_std,0.07475356,mfcc
prosody_shimmer_localdb,0.07463913,prosody
mfcc_13_kurt,0.074635506,mfcc
spectral_entropy_median,0.07462108,spectral
mfcc_11_mean,0.07455051,mfcc
mfcc_12_median,0.074491605,mfcc
spectral_bandwidth_max,0.074479215,spectral
spectral_band_4000_5000_mean,0.07433264,spectral
mfcc_16_max,0.07414257,mfcc
mfcc_16_mean,0.073935196,mfcc
spectral_rolloff85_iqr,0.07390013,spectral
chroma_05_std,0.073787406,chroma
mfcc_10_std,0.072768375,mfcc
spectral_entropy_kurt,0.07268969,spectral
spectral_contrast_0_mean,0.07237577,spectral
mfcc_d1_06_mean,0.07224991,mfcc
mfcc_d1_08_mean,0.07190896,mfcc
mfcc_08_std,0.0718991,mfcc
chroma_09_mean,0.07159943,chroma
mfcc_d1_17_mean,0.07141329,mfcc
spectral_rolloff95_std,0.07140389,spectral
mfcc_18_kurt,0.07135297,mfcc
prosody_n_voiced_segments,0.070482284,prosody
spectral_centroid_mean,0.07042199,spectral
spectral_bandwidth_min,0.070397474,spectral
prosody_intensity_median,0.07038593,prosody
mfcc_09_iqr,0.06960701,mfcc
mfcc_d2_04_mean,0.06953864,mfcc
mfcc_15_mean,0.06870801,mfcc
mfcc_09_skew,0.06861892,mfcc
mfcc_19_skew,0.068509206,mfcc
mfcc_01_std,0.0683314,mfcc
prosody_f1_median,0.068160415,prosody
mfcc_05_std,0.06799985,mfcc
prosody_f2_median,0.067972615,prosody
mfcc_02_mean,0.06792049,mfcc
mfcc_01_median,0.06784151,mfcc
mfcc_15_iqr,0.06766183,mfcc
mfcc_d1_09_mean,0.06740906,mfcc
mfcc_07_max,0.06728598,mfcc
chroma_08_std,0.0670875,chroma
mfcc_15_skew,0.06708503,mfcc
spectral_flux_kurt,0.067071155,spectral
mfcc_08_min,0.067012124,mfcc
mfcc_04_kurt,0.06688492,mfcc
prosody_jitter_local,0.06669502,prosody
mfcc_d1_16_mean,0.06669464,mfcc
prosody_shimmer_dda,0.06650099,prosody
spectral_rms_max,0.06647256,spectral
prosody_shimmer_apq3,0.06639221,prosody
prosody_hnr_min,0.06619334,prosody
spectral_band_3000_4000_mean,0.06619256,spectral
mfcc_d1_18_mean,0.06595622,mfcc
mfcc_18_mean,0.06592218,mfcc
prosody_f3_median,0.065821126,prosody
mfcc_d1_02_mean,0.065751776,mfcc
mfcc_10_iqr,0.065691195,mfcc
mfcc_05_iqr,0.06559406,mfcc
spectral_rolloff85_max,0.0655174,spectral
mfcc_08_kurt,0.0654548,mfcc
mfcc_10_kurt,0.065321505,mfcc
mfcc_d1_13_mean,0.06517042,mfcc
mfcc_d2_08_mean,0.06509358,mfcc
mfcc_d2_10_mean,0.06422199,mfcc
mfcc_10_max,0.063959375,mfcc
mfcc_d1_05_mean,0.06384276,mfcc
chroma_04_std,0.06383001,chroma
