feature,importance,family
mfcc_08_mean,0.07022649,mfcc
spectral_contrast_0_std,0.07020767,spectral
mfcc_09_std,0.07014896,mfcc
prosody_mean_voiced_seg_s,0.070073344,prosody
prosody_f0_std,0.0697848,prosody
mfcc_d1_08_std,0.06967672,mfcc
mfcc_d2_15_mean,0.06959228,mfcc
mfcc_00_mean,0.06958249,mfcc
mfcc_01_skew,0.06957956,mfcc
prosody_f0_max,0.06870538,prosody
prosody_hnr_median,0.068593755,prosody
mfcc_01_max,0.06857085,mfcc
mfcc_d2_11_std,0.06842784,mfcc
mfcc_09_max,0.06841357,mfcc
mfcc_d1_07_std,0.06835212,mfcc
mfcc_11_iqr,0.06832371,mfcc
spectral_rolloff95_max,0.0683011,spectral
mfcc_d2_14_mean,0.068257816,mfcc
mfcc_01_min,0.06817182,mfcc
mfcc_d2_19_std,0.068098396,mfcc
prosody_f0_kurt,0.06806039,prosody
mfcc_d1_06_std,0.06800806,mfcc
spectral_entropy_max,0.067206964,spectral
mfcc_d1_01_mean,0.066772796,mfcc
mfcc_19_std,0.06674372,mfcc
prosody_jitter_ddp,0.066689745,prosody
chroma_10_std,0.06664381,chroma
mfcc_15_min,0.06660891,mfcc
mfcc_d1_16_std,0.06620054,mfcc
mfcc_11_skew,0.06586988,mfcc
chroma_11_std,0.065530136,chroma
mfcc_01_kurt,0.065324746,mfcc
prosody_f4_std,0.06525223,prosody
spectral_flatness_median,0.06521203,spectral
peak_amplitude,0.06512332,other
mfcc_17_mean,0.0651022,mfcc
spectral_zcr_kurt,0.06492646,spectral
mfcc_d2_02_std,0.0648688,mfcc
mfcc_d2_07_std,0.064840086,mfcc
mfcc_d2_19_mean,0.06472048,mfcc
mfcc_13_median,0.06466601,mfcc
mfcc_12_max,0.064562604,mfcc
mfcc_19_min,0.06452947,mfcc
mfcc_d2_12_std,0.06448992,mfcc
prosody_f3_std,0.06446916,prosody
prosody_intensity_mean,0.0644163,prosody
mfcc_15_median,0.064383,mfcc
mfcc_03_mean,0.06438066,mfcc
spectral_zcr_iqr,0.06434126,spectral
prosody_f1_mean,0.06429193,prosody
spectral_entropy_iqr,0.06425844,spectral
mfcc_d1_10_std,0.0637478,mfcc
prosody_f5_std,0.06365403,prosody
spectral_centroid_max,0.06353283,spectral
mfcc_d1_18_std,0.06348113,mfcc
mfcc_08_skew,0.063420944,mfcc
mfcc_05_kurt,0.063324645,mfcc
mfcc_17_max,0.06324609,mfcc
chroma_08_mean,0.06295475,chroma
prosody_f2_bw_median,0.06242906,prosody
mfcc_d1_14_mean,0.062347844,mfcc
spectral_zcr_min,0.06233661,spectral
chroma_03_std,0.0621724,chroma
mfcc_06_iqr,0.062131133,mfcc
spectral_flux_median,0.0620969,spectral
mfcc_d2_04_mean,0.06202926,mfcc
prosody_shimmer_local,0.061626714,prosody
mfcc_18_min,0.061351165,mfcc
prosody_jitter_ppq5,0.0612678,prosody
mfcc_06_max,0.061149057,mfcc
mfcc_07_median,0.061021436,mfcc
mfcc_d2_16_mean,0.060895953,mfcc
mfcc_13_iqr,0.060891215,mfcc
spectral_slope_kurt,0.0604834,spectral
prosody_f5_mean,0.06023988,prosody
spectral_band_4000_5000_std,0.06000795,spectral
prosody_f3_mean,0.05969055,prosody
mfcc_02_skew,0.059089903,mfcc
mfcc_18_iqr,0.058926277,mfcc
spectral_rolloff95_iqr,0.058913104,spectral
chroma_05_std,0.058782283,chroma
mfcc_09_min,0.058699086,mfcc
mfcc_07_kurt,0.058387477,mfcc
mfcc_04_skew,0.058384907,mfcc
mfcc_d1_08_mean,0.058302835,mfcc
spectral_bandwidth_max,0.058199342,spectral
mfcc_07_iqr,0.05794614,mfcc
mfcc_16_mean,0.057802767,mfcc
mfcc_02_kurt,0.057724684,mfcc
mfcc_d1_06_mean,0.057575226,mfcc
mfcc_d1_15_std,0.057486974,mfcc
prosody_n_voiced_segments,0.05733775,prosody
spectral_entropy_median,0.057089005,spectral
mfcc_d2_13_std,0.05702501,mfcc
spectral_contrast_3_mean,0.057019882,spectral
mfcc_08_max,0.05668633,mfcc
chroma_09_mean,0.056567293,chroma
prosody_shimmer_localdb,0.056548387,prosody
chroma_01_mean,0.056071535,chroma
chroma_08_std,0.055994783,chroma
mfcc_19_max,0.055741023,mfcc
mfcc_09_iqr,0.055563387,mfcc
mfcc_15_std,0.055490583,mfcc
mfcc_02_max,0.055434324,mfcc
mfcc_12_std,0.055416685,mfcc
prosody_intensity_median,0.055188816,prosody
mfcc_11_kurt,0.054929823,mfcc
mfcc_12_min,0.054913647,mfcc
mfcc_11_mean,0.05471809,mfcc
mfcc_d1_17_mean,0.05467959,mfcc
mfcc_d1_09_mean,0.054584496,mfcc
spectral_rolloff95_median,0.054546904,spectral
mfcc_d2_09_std,0.054540202,mfcc
mfcc_d2_04_std,0.054397233,mfcc
prosody_shimmer_dda,0.054249026,prosody
spectral_bandwidth_min,0.054154314,spectral
spectral_rolloff95_std,0.05398576,spectral
mfcc_d1_16_mean,0.05396521,mfcc
mfcc_15_mean,0.05393084,mfcc
mfcc_d1_13_mean,0.053928502,mfcc
mfcc_14_skew,0.053909004,mfcc
mfcc_17_min,0.05390788,mfcc
mfcc_08_std,0.053888787,mfcc
mfcc_d2_08_mean,0.053880747,mfcc
mfcc_05_skew,0.053863868,mfcc
mfcc_08_min,0.05378206,mfcc
spectral_contrast_4_mean,0.053711638,spectral
mfcc_14_kurt,0.053605117,mfcc
prosody_f2_median,0.05349018,prosody
mfcc_d2_10_mean,0.05347227,mfcc
mfcc_12_median,0.053315792,mfcc
mfcc_07_max,0.05324824,mfcc
mfcc_16_std,0.053192466,mfcc
mfcc_09_skew,0.053142905,mfcc
mfcc_16_iqr,0.052926138,mfcc
mfcc_d1_05_mean,0.05287712,mfcc
mfcc_18_median,0.052760806,mfcc
mfcc_13_max,0.052641183,mfcc
mfcc_d2_11_mean,0.052579846,mfcc
prosody_jitter_local,0.052506045,prosody
spectral_contrast_6_std,0.05247582,spectral
spectral_entropy_kurt,0.052470684,spectral
mfcc_19_median,0.052345224,mfcc
mfcc_d2_09_mean,0.052300204,mfcc
mfcc_14_mean,0.052283052,mfcc
mfcc_13_kurt,0.052261174,mfcc
spectral_rolloff85_max,0.052120246,spectral
mfcc_02_mean,0.052063692,mfcc
mfcc_14_median,0.052000985,mfcc
spectral_entropy_min,0.0519735,spectral
spectral_rms_max,0.05195246,spectral
mfcc_d2_18_std,0.05194229,mfcc
mfcc_19_iqr,0.05177702,mfcc
prosody_shimmer_apq3,0.051752478,prosody
mfcc_05_std,0.05173165,mfcc
mfcc_d1_02_mean,0.05171093,mfcc
mfcc_d1_14_std,0.051666103,mfcc
mfcc_11_median,0.05151215,mfcc
mfcc_18_std,0.05148321,mfcc
mfcc_d2_17_std,0.05145504,mfcc
mfcc_05_iqr,0.05145455,mfcc
spectral_flux_kurt,0.05135752,spectral
mfcc_d1_19_mean,0.051228292,mfcc
mfcc_d2_16_std,0.05099603,mfcc
mfcc_08_kurt,0.050651185,mfcc
mfcc_d2_05_mean,0.050563205,mfcc
mfcc_d1_18_mean,0.05045862,mfcc
mfcc_12_mean,0.0504152,mfcc
mfcc_17_kurt,0.0504145,mfcc
mfcc_18_mean,0.05039806,mfcc
mfcc_04_kurt,0.050274875,mfcc
mfcc_19_mean,0.049935333,mfcc
chroma_04_std,0.04952009,chroma
mfcc_15_iqr,0.0493258,mfcc
mfcc_07_skew,0.04930519,mfcc
spectral_rolloff85_median,0.049262278,spectral
spectral_rolloff95_skew,0.049098194,spectral
mfcc_d1_03_mean,0.0488155,mfcc
spectral_slope_min,0.04874339,spectral
mfcc_06_skew,0.048682086,mfcc
prosody_f1_median,0.048626628,prosody
mfcc_17_std,0.047955777,mfcc
mfcc_00_max,0.047436796,mfcc
mfcc_16_kurt,0.047386773,mfcc
mfcc_d2_12_mean,0.04724004,mfcc
spectral_centroid_median,0.047195673,spectral
mfcc_01_std,0.04704471,mfcc
mfcc_d1_13_std,0.04682643,mfcc
mfcc_d2_01_mean,0.04655922,mfcc
mfcc_10_std,0.046556238,mfcc
spectral_zcr_skew,0.0465289,spectral
mfcc_d1_12_mean,0.046250656,mfcc
spectral_centroid_skew,0.04599853,spectral
mfcc_10_kurt,0.045890845,mfcc
spectral_centroid_mean,0.04559089,spectral
mfcc_03_skew,0.04556682,mfcc
spectral_bandwidth_iqr,0.04548562,spectral
mfcc_16_max,0.04521926,mfcc
spectral_flatness_skew,0.045094475,spectral
spectral_flux_mean,0.045006257,spectral
spectral_slope_skew,0.044824112,spectral
mfcc_d2_05_std,0.044702627,mfcc
mfcc_18_kurt,0.044496275,mfcc
prosody_f3_median,0.044199128,prosody
spectral_rolloff85_std,0.04416534,spectral
chroma_05_mean,0.04410498,chroma
mfcc_12_iqr,0.043914612,mfcc
mfcc_03_iqr,0.04388635,mfcc
prosody_shimmer_apq11,0.0438647,prosody
mfcc_d2_18_mean,0.043738727,mfcc
mfcc_10_skew,0.04364664,mfcc
mfcc_10_min,0.04344779,mfcc
mfcc_17_median,0.04337245,mfcc
spectral_band_3000_4000_mean,0.043356653,spectral
mfcc_d1_15_mean,0.04329193,mfcc
mfcc_10_max,0.04318446,mfcc
mfcc_16_median,0.04317384,mfcc
spectral_rolloff85_min,0.043068897,spectral
spectral_band_5000_6000_std,0.0430494,spectral
mfcc_01_median,0.04297253,mfcc
spectral_slope_mean,0.04271374,spectral
