feature,importance,family
spectral_centroid_min,0.07120147,spectral
spectral_slope_max,0.07107951,spectral
spectral_band_2000_3000_std,0.07090517,spectral
chroma_10_std,0.07082795,chroma
mfcc_17_max,0.07080193,mfcc
mfcc_d2_08_std,0.070617214,mfcc
chroma_06_std,0.07050483,chroma
mfcc_11_skew,0.07049769,mfcc
spectral_rms_iqr,0.07022827,spectral
prosody_f0_kurt,0.07014681,prosody
mfcc_03_mean,0.070108905,mfcc
prosody_f2_bw_median,0.06987123,prosody
mfcc_d2_07_mean,0.06987107,mfcc
mfcc_d1_16_std,0.06987102,mfcc
spectral_flux_iqr,0.06976406,spectral
mfcc_05_min,0.06967898,mfcc
mfcc_15_min,0.06960546,mfcc
mfcc_05_kurt,0.06942492,mfcc
mfcc_13_mean,0.069308475,mfcc
mfcc_08_mean,0.069246404,mfcc
prosody_f3_std,0.06899704,prosody
mfcc_d1_08_std,0.068855375,mfcc
spectral_bandwidth_min,0.06851088,spectral
mfcc_17_min,0.06783054,mfcc
mfcc_d1_10_mean,0.06777741,mfcc
mfcc_14_kurt,0.06772195,mfcc
mfcc_03_median,0.06771092,mfcc
mfcc_19_iqr,0.06760764,mfcc
mfcc_d1_14_mean,0.067391604,mfcc
prosody_jitter_rap,0.067193665,prosody
spectral_flux_median,0.06714643,spectral
spectral_slope_iqr,0.067112766,spectral
chroma_08_mean,0.06697931,chroma
mfcc_02_skew,0.06697305,mfcc
mfcc_09_std,0.06692273,mfcc
prosody_f5_median,0.066880584,prosody
spectral_zcr_iqr,0.066840634,spectral
spectral_flatness_skew,0.066719845,spectral
mfcc_04_max,0.066660725,mfcc
mfcc_01_skew,0.06661717,mfcc
mfcc_05_skew,0.06654702,mfcc
mfcc_11_std,0.06631858,mfcc
prosody_intensity_mean,0.06592465,prosody
mfcc_d1_09_std,0.06570666,mfcc
mfcc_d1_17_mean,0.065545015,mfcc
mfcc_13_median,0.06543688,mfcc
mfcc_d1_07_std,0.06539625,mfcc
mfcc_16_mean,0.06495244,mfcc
chroma_09_mean,0.06492136,chroma
prosody_shimmer_local,0.06476896,prosody
mfcc_19_std,0.064722694,mfcc
mfcc_d2_13_std,0.064512774,mfcc
mfcc_11_mean,0.06417444,mfcc
mfcc_06_kurt,0.06409003,mfcc
mfcc_08_skew,0.06407063,mfcc
spectral_contrast_5_mean,0.06365635,spectral
mfcc_d1_06_std,0.06365342,mfcc
prosody_f5_mean,0.06354605,prosody
mfcc_d2_11_std,0.06336126,mfcc
mfcc_14_min,0.06327968,mfcc
mfcc_18_min,0.062948816,mfcc
mfcc_12_std,0.06251437,mfcc
mfcc_08_kurt,0.06241453,mfcc
mfcc_d2_12_std,0.062352017,mfcc
mfcc_18_median,0.06233549,mfcc
mfcc_d2_19_mean,0.062274825,mfcc
mfcc_06_iqr,0.062158756,mfcc
mfcc_d2_03_mean,0.06211296,mfcc
prosody_mean_voiced_seg_s,0.061932053,prosody
mfcc_12_max,0.061854783,mfcc
mfcc_19_max,0.061495762,mfcc
spectral_flatness_median,0.061426092,spectral
mfcc_d2_15_mean,0.06141599,mfcc
mfcc_09_min,0.0613823,mfcc
prosody_f1_median,0.061370056,prosody
chroma_08_std,0.061241798,chroma
mfcc_d2_10_std,0.061165225,mfcc
mfcc_13_kurt,0.061151862,mfcc
spectral_rolloff95_iqr,0.06096087,spectral
spectral_entropy_median,0.060916234,spectral
mfcc_11_kurt,0.060856894,mfcc
mfcc_07_max,0.060846455,mfcc
mfcc_d1_15_std,0.060440738,mfcc
mfcc_10_std,0.060250815,mfcc
peak_amplitude,0.060115177,other
mfcc_11_iqr,0.060096256,mfcc
spectral_rms_min,0.06008464,spectral
prosody_shimmer_dda,0.05996299,prosody
mfcc_06_max,0.05973374,mfcc
mfcc_02_kurt,0.05958192,mfcc
chroma_05_std,0.059468612,chroma
prosody_intensity_median,0.059450176,prosody
prosody_shimmer_apq5,0.059425004,prosody
spectral_centroid_max,0.059282187,spectral
mfcc_15_median,0.059209354,mfcc
prosody_shimmer_localdb,0.058931988,prosody
mfcc_09_skew,0.058910053,mfcc
prosody_f3_mean,0.05879134,prosody
mfcc_07_iqr,0.058491122,mfcc
mfcc_08_min,0.0583933,mfcc
prosody_n_voiced_segments,0.05807127,prosody
mfcc_d1_18_mean,0.058012575,mfcc
spectral_band_0_500_std,0.057953034,spectral
mfcc_d1_08_mean,0.05756037,mfcc
mfcc_07_skew,0.05705156,mfcc
mfcc_13_iqr,0.057016265,mfcc
mfcc_16_median,0.056990173,mfcc
mfcc_05_iqr,0.056789856,mfcc
spectral_centroid_median,0.056560416,spectral
mfcc_14_median,0.0565441,mfcc
spectral_contrast_6_std,0.056347795,spectral
mfcc_02_mean,0.056200307,mfcc
prosody_jitter_ddp,0.056014832,prosody
mfcc_18_std,0.056004614,mfcc
chroma_01_mean,0.055720598,chroma
mfcc_18_iqr,0.055442218,mfcc
mfcc_d2_04_mean,0.05523304,mfcc
spectral_contrast_4_mean,0.055148028,spectral
mfcc_13_max,0.055133525,mfcc
mfcc_d2_17_std,0.054989867,mfcc
mfcc_08_max,0.054917615,mfcc
mfcc_12_median,0.05478222,mfcc
mfcc_07_median,0.05459485,mfcc
mfcc_d2_09_std,0.054590404,mfcc
mfcc_d2_13_mean,0.054200336,mfcc
spectral_zcr_kurt,0.054182332,spectral
mfcc_00_max,0.054149143,mfcc
mfcc_02_max,0.054131668,mfcc
mfcc_17_kurt,0.054097068,mfcc
mfcc_16_iqr,0.054076016,mfcc
spectral_slope_skew,0.053698674,spectral
mfcc_d2_06_std,0.053670317,mfcc
spectral_entropy_iqr,0.053641256,spectral
mfcc_12_mean,0.053485807,mfcc
mfcc_14_skew,0.053214625,mfcc
mfcc_01_min,0.053078007,mfcc
mfcc_07_kurt,0.052919663,mfcc
mfcc_16_min,0.052901074,mfcc
mfcc_d1_09_mean,0.052765377,mfcc
mfcc_d2_18_std,0.052644428,mfcc
mfcc_15_iqr,0.052617554,mfcc
mfcc_15_std,0.052356277,mfcc
mfcc_d1_14_std,0.052270975,mfcc
mfcc_15_mean,0.052180886,mfcc
mfcc_d1_06_mean,0.051984277,mfcc
mfcc_01_kurt,0.05176337,mfcc
mfcc_d2_05_std,0.051745087,mfcc
mfcc_d2_16_std,0.051709976,mfcc
mfcc_04_kurt,0.05158852,mfcc
spectral_band_3000_4000_mean,0.05156325,spectral
mfcc_06_skew,0.0515069,mfcc
spectral_rms_max,0.051286932,spectral
mfcc_d2_16_mean,0.0511331,mfcc
mfcc_18_mean,0.05092307,mfcc
prosody_intensity_min,0.050707094,prosody
mfcc_d1_19_mean,0.05060197,mfcc
spectral_rolloff95_median,0.050596572,spectral
mfcc_19_mean,0.05056313,mfcc
spectral_slope_std,0.05030308,spectral
mfcc_10_kurt,0.050209194,mfcc
spectral_contrast_3_mean,0.0501734,spectral
mfcc_10_min,0.050154243,mfcc
prosody_f2_median,0.04991735,prosody
mfcc_17_mean,0.04978551,mfcc
spectral_rolloff85_min,0.04961031,spectral
mfcc_09_iqr,0.049392104,mfcc
spectral_rolloff95_kurt,0.04932528,spectral
chroma_05_mean,0.0491693,chroma
spectral_zcr_skew,0.0489276,spectral
prosody_jitter_ppq5,0.04892014,prosody
chroma_07_mean,0.048465956,chroma
