feature,importance,family
spectral_entropy_std,0.05958175,spectral
mfcc_d2_19_std,0.059530266,mfcc
mfcc_14_std,0.05937428,mfcc
chroma_01_mean,0.058523063,chroma
mfcc_13_kurt,0.058498923,mfcc
mfcc_00_mean,0.058185242,mfcc
spectral_rolloff95_min,0.057929695,spectral
mfcc_08_iqr,0.057818186,mfcc
mfcc_d1_18_mean,0.057674047,mfcc
mfcc_11_std,0.057487495,mfcc
mfcc_00_median,0.057197303,mfcc
prosody_hnr_mean,0.057110857,prosody
prosody_shimmer_apq5,0.056935176,prosody
prosody_f0_min,0.056918837,prosody
spectral_contrast_6_std,0.05679224,spectral
mfcc_19_mean,0.05587696,mfcc
spectral_zcr_kurt,0.055606727,spectral
mfcc_d1_01_mean,0.05532925,mfcc
mfcc_01_min,0.055299867,mfcc
spectral_entropy_skew,0.055264726,spectral
spectral_flux_kurt,0.055016633,spectral
prosody_intensity_std,0.054838493,prosody
mfcc_18_kurt,0.0547745,mfcc
prosody_shimmer_localdb,0.05475251,prosody
chroma_08_mean,0.054660995,chroma
mfcc_06_max,0.054484908,mfcc
mfcc_07_skew,0.054213658,mfcc
mfcc_19_min,0.05412566,mfcc
spectral_band_4000_5000_std,0.053917248,spectral
prosody_jitter_local,0.053884327,prosody
mfcc_02_iqr,0.053875364,mfcc
mfcc_d2_05_std,0.053674012,mfcc
mfcc_07_min,0.053431347,mfcc
mfcc_13_iqr,0.05340889,mfcc
mfcc_d1_16_mean,0.053324055,mfcc
mfcc_14_min,0.05328312,mfcc
mfcc_d1_10_mean,0.053244933,mfcc
mfcc_06_kurt,0.053011753,mfcc
chroma_10_std,0.05270069,chroma
mfcc_16_max,0.052291773,mfcc
mfcc_10_iqr,0.052254237,mfcc
mfcc_18_iqr,0.052226447,mfcc
mfcc_07_iqr,0.052204598,mfcc
mfcc_d2_15_mean,0.051970027,mfcc
spectral_bandwidth_max,0.051908743,spectral
prosody_intensity_skew,0.050902,prosody
mfcc_d2_14_mean,0.050441664,mfcc
mfcc_12_mean,0.050166335,mfcc
mfcc_d1_13_mean,0.05002218,mfcc
mfcc_16_skew,0.050011713,mfcc
prosody_f5_median,0.049758594,prosody
mfcc_09_min,0.04962944,mfcc
mfcc_01_skew,0.049559064,mfcc
mfcc_d2_03_mean,0.049547646,mfcc
mfcc_02_mean,0.049496487,mfcc
prosody_shimmer_apq3,0.049341932,prosody
mfcc_07_max,0.049263243,mfcc
mfcc_d2_12_mean,0.04922143,mfcc
mfcc_17_max,0.04917795,mfcc
spectral_centroid_mean,0.049152676,spectral
mfcc_d1_04_mean,0.04863178,mfcc
mfcc_d1_14_mean,0.048205093,mfcc
mfcc_d2_08_std,0.048185498,mfcc
chroma_01_std,0.0481357,chroma
spectral_slope_iqr,0.048062414,spectral
mfcc_d1_14_std,0.04761277,mfcc
mfcc_11_iqr,0.047554962,mfcc
spectral_flux_mean,0.047471657,spectral
mfcc_d1_08_mean,0.046597447,mfcc
mfcc_03_mean,0.04652633,mfcc
mfcc_12_max,0.046452478,mfcc
mfcc_19_kurt,0.046335146,mfcc
mfcc_12_iqr,0.04609175,mfcc
spectral_rolloff95_max,0.04607956,spectral
spectral_entropy_median,0.045820996,spectral
mfcc_12_median,0.0456439,mfcc
mfcc_d1_17_std,0.04546875,mfcc
mfcc_03_min,0.045200355,mfcc
mfcc_16_std,0.04516612,mfcc
spectral_bandwidth_iqr,0.04491793,spectral
mfcc_17_mean,0.044541575,mfcc
spectral_entropy_max,0.04443948,spectral
mfcc_04_iqr,0.044346694,mfcc
spectral_bandwidth_min,0.044306383,spectral
mfcc_16_mean,0.04420443,mfcc
spectral_entropy_kurt,0.044023942,spectral
mfcc_17_kurt,0.043894257,mfcc
mfcc_d2_08_mean,0.043810032,mfcc
chroma_02_mean,0.04380015,chroma
prosody_intensity_kurt,0.043718513,prosody
mfcc_19_std,0.043658014,mfcc
spectral_rms_skew,0.043598384,spectral
spectral_rms_min,0.043560825,spectral
prosody_f5_mean,0.04277339,prosody
mfcc_05_std,0.04268719,mfcc
spectral_contrast_0_std,0.04234469,spectral
chroma_03_std,0.04233086,chroma
spectral_rolloff95_std,0.042117637,spectral
mfcc_18_median,0.042057097,mfcc
chroma_05_mean,0.041902818,chroma
mfcc_02_kurt,0.04178313,mfcc
mfcc_17_iqr,0.04176139,mfcc
mfcc_12_std,0.041686364,mfcc
prosody_jitter_ppq5,0.041659866,prosody
chroma_11_mean,0.041484483,chroma
mfcc_17_median,0.0414794,mfcc
spectral_centroid_min,0.041362382,spectral
mfcc_09_max,0.04120219,mfcc
mfcc_d2_16_mean,0.041069303,mfcc
mfcc_15_iqr,0.04093301,mfcc
spectral_centroid_skew,0.04056288,spectral
mfcc_d2_04_mean,0.040544044,mfcc
prosody_intensity_median,0.040265825,prosody
mfcc_d2_05_mean,0.04012773,mfcc
mfcc_16_iqr,0.039975315,mfcc
spectral_rms_mean,0.039820313,spectral
prosody_mean_voiced_seg_s,0.03968916,prosody
mfcc_02_min,0.03966686,mfcc
mfcc_d2_00_mean,0.03941752,mfcc
spectral_rolloff85_kurt,0.039400302,spectral
spectral_entropy_min,0.03930232,spectral
mfcc_15_std,0.03919042,mfcc
mfcc_14_mean,0.03917109,mfcc
mfcc_d1_09_mean,0.03898188,mfcc
mfcc_d2_02_std,0.038915496,mfcc
chroma_07_mean,0.038524035,chroma
mfcc_05_min,0.03850297,mfcc
mfcc_19_median,0.03818045,mfcc
mfcc_d1_19_mean,0.037796497,mfcc
mfcc_18_max,0.03773625,mfcc
chroma_02_std,0.037677787,chroma
spectral_centroid_median,0.037088897,spectral
prosody_f3_std,0.036747847,prosody
mfcc_11_median,0.036728818,mfcc
spectral_rolloff95_skew,0.036722735,spectral
mfcc_11_min,0.03659058,mfcc
prosody_jitter_ddp,0.03588983,prosody
spectral_rolloff85_median,0.03584099,spectral
mfcc_d1_00_mean,0.03581093,mfcc
spectral_slope_kurt,0.03547054,spectral
spectral_band_4000_5000_mean,0.03515468,spectral
