condition,feature,family,mean_ref,mean_cond,smd,t,p,rel_change,abs_smd,significant
mp3_64,mfcc_19_kurt,mfcc,0.4087461482476621,0.3964620618057241,-0.014440533430346361,-8.200533868169043,2.7959184292571706e-16,-0.03005309406486444,0.014440533430346361,True
mp3_64,mfcc_d1_00_mean,mfcc,-0.02616819855140234,-0.030831448689965676,-0.032977586106466436,-12.771075291727941,5.802480286251373e-37,-0.17820294849121107,0.032977586106466436,True
mp3_64,mfcc_d1_00_std,mfcc,5.586916580173161,5.573285573885117,-0.007688743748289807,-22.380161173307147,2.0279550414941958e-107,-0.002439808451126284,0.007688743748289807,True
mp3_64,mfcc_d2_00_mean,mfcc,-0.05374497811239215,-0.057662762746421764,-0.0508787808542696,-12.44989716312104,3.1367361064782097e-35,-0.07289582713824341,0.0508787808542696,True
mp3_64,mfcc_d2_00_std,mfcc,2.4215625754559063,2.409228533619626,-0.018099451953438747,-16.108106803976884,2.0771314734254263e-57,-0.005093422718575902,0.018099451953438747,True
mp3_64,mfcc_d1_01_mean,mfcc,0.0026126360155217273,0.00034822476664192036,-0.04543536323258236,-17.57691697197902,8.564943801857882e-68,-0.8667151625511134,0.04543536323258236,True
mp3_64,mfcc_d1_01_std,mfcc,2.699114084130301,2.6852488490008857,-0.020248827299913237,-46.737201132963186,0.0,-0.0051369577932764985,0.020248827299913237,True
mp3_64,mfcc_d2_01_mean,mfcc,-0.007373475627980725,-0.009891521860154255,-0.08610922042943141,-20.837400398293454,9.08501468192674e-94,-0.34150058387907284,0.08610922042943141,True
mp3_64,mfcc_d2_01_std,mfcc,1.251629128148721,1.2410211918892529,-0.0361922973255664,-44.1412128089525,0.0,-0.008475303123664403,0.0361922973255664,True
mp3_64,mfcc_d1_02_mean,mfcc,-0.010639058939246993,-0.011200470038908152,-0.01388052137821607,-7.76996615247936,8.903376765585775e-15,-0.05276886826805138,0.01388052137821607,True
mp3_64,mfcc_d1_02_std,mfcc,2.144294136435201,2.1347692068779334,-0.01761031867372388,-43.313011581837365,0.0,-0.004441988342654458,0.01761031867372388,True
mp3_64,mfcc_d2_02_mean,mfcc,-0.02639596465575873,-0.02612194587075687,0.012228843231511624,4.977200389304277,6.595946644497992e-07,0.010381086221907698,0.012228843231511624,True
mp3_64,mfcc_d2_02_std,mfcc,0.9982922744631674,0.9943829579122275,-0.019890203446499954,-27.047520898836087,9.220023929955632e-154,-0.003916004010991755,0.019890203446499954,True
mp3_64,mfcc_d1_03_mean,mfcc,-0.004336567633102532,-0.00532132669192913,-0.03449927938802153,-17.017187917949723,9.733052960071717e-64,-0.22708260129729999,0.03449927938802153,True
mp3_64,mfcc_d1_03_std,mfcc,1.5553615144163926,1.5567250709157332,0.00432927145182259,7.214279823677745,5.956733597408339e-13,0.0008766813931693881,0.00432927145182259,True
mp3_64,mfcc_d2_03_mean,mfcc,-0.013756039524384443,-0.015041230152338951,-0.07609651362145865,-29.105475237790586,1.7741362827947067e-176,-0.09342737244076202,0.07609651362145865,True
mp3_64,mfcc_d2_03_std,mfcc,0.766336686313705,0.76761033723103,0.0112625369822676,9.58814180911034,1.1959287029073707e-21,0.0016619991448558048,0.0112625369822676,True
mp3_64,mfcc_d1_04_mean,mfcc,-0.0017099521889732945,-0.0017025824504445753,0.00030520803813849937,0.16146585894754356,0.8717308833708,0.004309909116900055,0.00030520803813849937,False
mp3_64,mfcc_d1_04_std,mfcc,1.4736286501461349,1.4740177506785854,0.001059152011908633,2.0999767529997704,0.03576447198023909,0.00026404245900890524,0.001059152011908633,False
mp3_64,mfcc_d2_04_mean,mfcc,-0.007286515278118179,-0.006746729968544539,0.03674676745806557,15.369949532536275,1.6593385791337932e-52,0.0740800353763954,0.03674676745806557,True
mp3_64,mfcc_d2_04_std,mfcc,0.7299490521093706,0.7310201190652417,0.008791294782430481,8.69561022425492,4.196038221456893e-18,0.0014673174145181747,0.008791294782430481,True
mp3_64,mfcc_d1_05_mean,mfcc,-0.00043803263711660127,-0.0010027653545082692,-0.024752745379709166,-13.601088911537643,1.2378094374368154e-41,-1.289248036651068,0.024752745379709166,True
mp3_64,mfcc_d1_05_std,mfcc,1.174177629632129,1.1726631429364682,-0.006583059698597675,-8.091864812432485,6.810200253958337e-16,-0.0012898275843793478,0.006583059698597675,True
mp3_64,mfcc_d2_05_mean,mfcc,-0.004523460866950114,-0.005430774726084824,-0.06339973267688953,-26.837855062867774,1.5959703711898715e-151,-0.20057957520177577,0.06339973267688953,True
mp3_64,mfcc_d2_05_std,mfcc,0.6520708656876646,0.6532177394112645,0.012845124407290421,9.340140452562716,1.247163168924574e-20,0.0017588176131599106,0.012845124407290421,True
mp3_64,mfcc_d1_06_mean,mfcc,-0.000379443396820734,-0.0001401008627471438,0.01177442201279648,6.384895340927306,1.818195835787246e-10,0.6307726951608182,0.01177442201279648,True
mp3_64,mfcc_d1_06_std,mfcc,1.0576265287876598,1.062361339514113,0.025288954469603112,25.69665999121085,1.3596167387240793e-139,0.004476826741364492,0.025288954469603112,True
mp3_64,mfcc_d2_06_mean,mfcc,-0.0013374395300725535,-0.0006739940663031162,0.04944491027425649,21.306093300988103,7.973880227538567e-98,0.4960564188897921,0.04944491027425649,True
mp3_64,mfcc_d2_06_std,mfcc,0.6246827182466939,0.6278234958091722,0.03841711830972384,25.30504392547757,1.3427637289190957e-135,0.005027796464889555,0.03841711830972384,True
mp3_64,mfcc_d1_07_mean,mfcc,-2.8941909662705066e-05,-0.00043429481497536605,-0.021373978643669713,-10.80556787806314,5.137270408659224e-27,-14.00574150208907,0.021373978643669713,True
mp3_64,mfcc_d1_07_std,mfcc,0.9716895511820173,0.9700495896328348,-0.009738927041213215,-8.720263231732787,3.383455420833017e-18,-0.0016877422909276983,0.009738927041213215,True
mp3_64,mfcc_d2_07_mean,mfcc,-0.0018892032277111638,-0.002694378691338408,-0.06202063856245442,-26.455395509002166,1.7745517290447005e-147,-0.42619843742419516,0.06202063856245442,True
mp3_64,mfcc_d2_07_std,mfcc,0.594452681388743,0.5949404443535008,0.006584152568000211,3.928667295099923,8.619084263258559e-05,0.0008205244589331052,0.006584152568000211,True
mp3_64,mfcc_d1_08_mean,mfcc,-0.000195376764870089,8.038338407997573e-05,0.014937152750267812,7.554967921606034,4.689464309323141e-14,1.4114275519580064,0.014937152750267812,True
mp3_64,mfcc_d1_08_std,mfcc,0.8778932423108486,0.8801533927150376,0.01581897906512002,12.994981654494289,3.395431620990478e-38,0.0025745162341603216,0.01581897906512002,True
mp3_64,mfcc_d2_08_mean,mfcc,-0.0008706404328972024,-0.00012726460199975713,0.060170308304765045,25.00761438620863,1.3411267479690289e-132,0.8538264509767106,0.060170308304765045,True
mp3_64,mfcc_d2_08_std,mfcc,0.5566832617744955,0.5586872708382522,0.030715500823545506,16.70801027431516,1.5021694007777068e-61,0.003599908963256285,0.030715500823545506,True
mp3_64,mfcc_d1_09_mean,mfcc,0.0004017842382319356,5.389893680368044e-05,-0.01953445485617517,-9.501314539207485,2.7358380991154676e-21,-0.8658510422388284,0.01953445485617517,True
mp3_64,mfcc_d1_09_std,mfcc,0.8458998953364265,0.8410783220135292,-0.03293296631011879,-27.045109437339576,9.784907999138485e-154,-0.005699933703124215,0.03293296631011879,True
mp3_64,mfcc_d2_09_mean,mfcc,-0.0017067192848398073,-0.0024457651655704796,-0.05945107774312929,-24.791470590342243,1.942969109155365e-130,-0.43302134527649583,0.05945107774312929,True
mp3_64,mfcc_d2_09_std,mfcc,0.5412803442851496,0.5402233841970829,-0.0165887201123148,-8.845845522892335,1.1201000409985787e-18,-0.0019527036206396,0.0165887201123148,True
mp3_64,mfcc_d1_10_mean,mfcc,-0.0001952757557811903,0.0001103621389137871,0.017594445044138433,8.68566759177861,4.57581296673465e-18,1.5651604751050083,0.017594445044138433,True
mp3_64,mfcc_d1_10_std,mfcc,0.7751595158709566,0.7773314118470256,0.015849207575922765,12.964723300218933,4.996490585491829e-38,0.0028018697204906674,0.015849207575922765,True
mp3_64,mfcc_d2_10_mean,mfcc,-0.001328925394817112,-0.0006094261010891934,0.061089710207598985,25.81333572243782,8.578219101931899e-141,0.5414143612079418,0.061089710207598985,True
mp3_64,mfcc_d2_10_std,mfcc,0.5143143569464674,0.5162167739520164,0.030653546346927536,16.369020476516752,3.417568707009488e-59,0.003698938168562449,0.030653546346927536,True
mp3_64,mfcc_d1_11_mean,mfcc,-0.00029084824740711424,-0.0006314578266243861,-0.019923686886347457,-9.65673396427422,6.188563693262522e-22,-1.1710903615675026,0.019923686886347457,True
mp3_64,mfcc_d1_11_std,mfcc,0.7562943129534261,0.7550044346518885,-0.00884979234279282,-7.791509177556413,7.51951171723191e-15,-0.0017055242640929757,0.00884979234279282,True
mp3_64,mfcc_d2_11_mean,mfcc,-0.0012158489314797142,-0.0019246743319129445,-0.0610459958921179,-24.983951925056893,2.3164153862230495e-132,-0.582988052282593,0.0610459958921179,True
mp3_64,mfcc_d2_11_std,mfcc,0.5030939702294086,0.5033250554179403,0.003699261212262078,2.0297050318031404,0.04242204800675055,0.0004593280822393492,0.003699261212262078,False
mp3_64,mfcc_d1_12_mean,mfcc,-0.00011493584602817732,0.00023832847801921912,0.021271288188996186,10.400326723278358,3.6734216289520464e-25,3.0735783156874423,0.021271288188996186,True
mp3_64,mfcc_d1_12_std,mfcc,0.7348339726218669,0.7368897272454612,0.01392295142597409,12.636505990764354,3.124220410900685e-36,0.0027975770040400195,0.01392295142597409,True
mp3_64,mfcc_d2_12_mean,mfcc,0.0009115182480436508,0.001609068778080872,0.059916455653449836,25.597416524988052,1.414407137477899e-138,0.7652622770134789,0.059916455653449836,True
mp3_64,mfcc_d2_12_std,mfcc,0.491023270519395,0.4923542166727385,0.021001497855317082,12.14203503384173,1.3129671793658404e-33,0.0027105561655675807,0.021001497855317082,True
mp3_64,mfcc_d1_13_mean,mfcc,0.0010030778698068125,0.0007398729752686349,-0.016253420679759923,-7.848481869056747,4.799932257598142e-15,-0.26239726990375084,0.016253420679759923,True
mp3_64,mfcc_d1_13_std,mfcc,0.7095205483843222,0.7123533291321411,0.019097547734937985,18.144732018422122,4.968651451889141e-72,0.003992528129410115,0.019097547734937985,True
mp3_64,mfcc_d2_13_mean,mfcc,0.0008921845044902303,0.00028882783569113507,-0.054314790856638595,-21.764130187306144,7.253863334483866e-102,-0.6762689396223448,0.054314790856638595,True
mp3_64,mfcc_d2_13_std,mfcc,0.47507680786152495,0.4772974804522335,0.036048697707800816,20.66739229410336,2.5707256857975556e-92,0.004674344345927011,0.036048697707800816,True
mp3_64,mfcc_d1_14_mean,mfcc,0.0002651456165900001,0.0006305586769356781,0.02274871533831234,11.012203985285842,5.4853987749934795e-28,1.3781599147110302,0.02274871533831234,True
mp3_64,mfcc_d1_14_std,mfcc,0.6897227474330971,0.6892153579121189,-0.0032411606512991738,-3.2783628684128856,0.001048904635455767,-0.0007356427243651289,0.0032411606512991738,False
mp3_64,mfcc_d2_14_mean,mfcc,0.002187265383781702,0.0028941811040095345,0.06401354585803995,25.78025310725257,1.8798126733877268e-140,0.32319613590080276,0.06401354585803995,True
mp3_64,mfcc_d2_14_std,mfcc,0.466291987666568,0.46654896425816494,0.004112470109304742,2.4528294090626446,0.014196545464993465,0.0005511065992854128,0.004112470109304742,False
mp3_64,mfcc_d1_15_mean,mfcc,0.000780718061717868,0.000582181297579369,-0.012857844041689308,-6.269358757705788,3.827816625090862e-10,-0.25430020627631544,0.012857844041689308,True
mp3_64,mfcc_d1_15_std,mfcc,0.6751355460134465,0.6775184972390969,0.015112984203258002,15.794940631948563,2.6509428897929938e-55,0.003529589339090869,0.015112984203258002,True
mp3_64,mfcc_d2_15_mean,mfcc,0.0014189786315719475,0.0008755827326559439,-0.04938415904618535,-21.361812692960804,2.5948622067867606e-98,-0.38294861305559513,0.04938415904618535,True
mp3_64,mfcc_d2_15_std,mfcc,0.45805689276979883,0.45990410706546864,0.02918881761806304,17.702280204083788,1.0184842883760742e-68,0.004032718041857181,0.02918881761806304,True
mp3_64,mfcc_d1_16_mean,mfcc,0.0004963126915584831,0.0008198467672889153,0.021312304802465366,10.181273455171185,3.461618347678643e-24,0.6518754834064294,0.021312304802465366,True
mp3_64,mfcc_d1_16_std,mfcc,0.6506489189669394,0.6496511300451008,-0.006189555050123707,-6.943915313629332,4.135520735691796e-12,-0.0015335289013050058,0.006189555050123707,True
mp3_64,mfcc_d2_16_mean,mfcc,0.002120861381664532,0.002792198055877643,0.06376438576442908,26.64372309416359,1.8311839684214834e-149,0.31653962867022484,0.06376438576442908,True
mp3_64,mfcc_d2_16_std,mfcc,0.44260534813010916,0.44251529036500975,-0.001433678493053425,-0.9098193419771922,0.3629472651955865,-0.00020347193155228533,0.001433678493053425,False
mp3_64,mfcc_d1_17_mean,mfcc,0.00041789781724880983,0.00019136463330564717,-0.01565513345511309,-7.4789451260282105,8.34930666765764e-14,-0.5420779305202457,0.01565513345511309,True
mp3_64,mfcc_d1_17_std,mfcc,0.6264018716701251,0.6263599487922572,-0.0002541879162021544,-0.3036926694280816,0.7613705355459593,-6.692648883070213e-05,0.0002541879162021544,False
mp3_64,mfcc_d2_17_mean,mfcc,0.0013145422904929467,0.0007795869802886751,-0.052895505644273644,-21.505295274563977,1.4238321497137343e-99,-0.40695176874352673,0.052895505644273644,True
mp3_64,mfcc_d2_17_std,mfcc,0.42941391049252836,0.4297283274772803,0.004856105280350669,3.232110247647747,0.0012341491999909291,0.0007322002782613662,0.004856105280350669,False
mp3_64,mfcc_d1_18_mean,mfcc,-0.00013833748305787716,0.0002091124912791559,0.024533507804211173,11.769482413748415,1.0697681118875772e-31,2.5116112181372285,0.024533507804211173,True
mp3_64,mfcc_d1_18_std,mfcc,0.6158930220069353,0.6165570783007186,0.004225424234773184,4.9083194082461645,9.381451860205763e-07,0.0010782007102782564,0.004225424234773184,True
mp3_64,mfcc_d2_18_mean,mfcc,0.0016573118928973696,0.0022560579282893075,0.06041561242240203,25.124464230946103,8.966745820494606e-134,0.36127541107859273,0.06041561242240203,True
mp3_64,mfcc_d2_18_std,mfcc,0.4207298044564501,0.42137466099156606,0.010524401277066303,6.919715479809259,4.901896712859189e-12,0.0015327094213092001,0.010524401277066303,True
mp3_64,mfcc_d1_19_mean,mfcc,0.000366059412306074,0.00015520439813371416,-0.015686962162288973,-7.533172983991346,5.535966600221033e-14,-0.5760130926398833,0.015686962162288973,True
mp3_64,mfcc_d1_19_std,mfcc,0.5923189474017683,0.591843752065402,-0.003037626883819907,-3.694283916053555,0.00022208884660091343,-0.0008022625959388462,0.003037626883819907,False
mp3_64,mfcc_d2_19_mean,mfcc,0.001009484036112107,0.0004909849041605295,-0.05571305703659745,-22.88318408645531,4.703556661371253e-112,-0.5136278667154636,0.05571305703659745,True
mp3_64,mfcc_d2_19_std,mfcc,0.40539978973717145,0.40551216529381934,0.001819112640581729,1.2434974874985087,0.21372374690527027,0.0002771968794575537,0.001819112640581729,False
mp3_64,chroma_00_mean,chroma,0.5638034055683684,0.5641131681075736,0.004416850119178998,25.467347284662456,3.0108551874449074e-137,0.0005494158711101729,0.004416850119178998,True
mp3_64,chroma_00_std,chroma,0.2689866546578494,0.26889645508719906,-0.002791725513589633,-8.951201512569057,4.379480232417105e-19,-0.00033533102512112184,0.002791725513589633,True
mp3_64,chroma_01_mean,chroma,0.518691515374762,0.5190827769815209,0.005879577794047322,29.349248374213676,2.952262317062507e-179,0.0007543242855558576,0.005879577794047322,True
mp3_64,chroma_01_std,chroma,0.2725331112341243,0.272422914958879,-0.004201042943315668,-12.401707580315083,5.660734616352824e-35,-0.0004043408697986328,0.004201042943315668,True
